Date,Open,High,Low,Close,Adj Close,Volume
2014-08-27,3.621300,3.662720,3.603550,3.639050,3.575347,48186717
2014-08-28,3.636090,3.656800,3.594670,3.594670,3.531744,37691218
2014-08-29,3.606510,3.647930,3.582840,3.644970,3.581163,29796748
2014-09-01,3.644970,3.733730,3.633140,3.727810,3.662553,58524497
2014-09-02,3.713020,3.781070,3.707100,3.766270,3.700340,68385357
2014-09-03,3.757400,3.798820,3.739640,3.751480,3.685809,69822046
2014-09-04,3.763310,3.822490,3.748520,3.801780,3.735229,78278948
2014-09-05,3.831360,3.857990,3.769230,3.822490,3.755576,79240179
2014-09-09,3.822490,3.869820,3.798820,3.857990,3.790454,69653086
2014-09-10,3.807690,3.828400,3.766270,3.798820,3.732320,73309364
2014-09-11,3.792900,4.023670,3.778110,3.914200,3.845680,178320769
2014-09-12,3.914200,3.994080,3.884620,3.970410,3.900906,107938333
2014-09-15,4.011830,4.109470,3.946750,3.955620,3.886375,130339939
2014-09-16,3.970410,4.062130,3.884620,3.920120,3.851497,136307457
2014-09-17,4.053250,4.266270,3.970410,4.136090,4.063686,187412486
2014-09-18,4.053250,4.130180,4.020710,4.076920,4.005551,96286300
2014-09-19,4.106510,4.192310,4.073960,4.118340,4.046247,94772510
2014-09-22,4.115380,4.139050,4.008880,4.029590,3.959050,76068124
2014-09-23,4.023670,4.142010,3.997040,4.139050,4.066594,82798238
2014-09-24,4.127220,4.198220,4.082840,4.174560,4.101483,96272273
2014-09-25,4.201180,4.239640,4.097630,4.130180,4.057879,90111226
2014-09-26,4.103550,4.136090,4.071010,4.106510,4.034624,55592793
2014-09-29,4.109470,4.215980,4.109470,4.171600,4.098574,75973744
2014-09-30,4.183430,4.248520,4.159760,4.192310,4.118922,61170537
2014-10-08,4.192310,4.284020,4.156800,4.269230,4.194495,88769268
2014-10-09,4.269230,4.340240,4.195270,4.230770,4.156709,87740474
2014-10-10,4.213020,4.213020,4.106510,4.121300,4.049155,93642386
2014-10-13,4.100590,4.201180,4.088760,4.195270,4.121830,71437973
2014-10-14,4.186390,4.355030,4.171600,4.239640,4.165424,105491216
2014-10-15,4.242600,4.272190,4.144970,4.224850,4.150892,55255334
2014-10-16,4.224850,4.286980,4.192310,4.218930,4.145075,60500472
2014-10-17,4.210060,4.210060,4.023670,4.073960,4.002644,87001257
2014-10-20,4.100590,4.156800,4.023670,4.118340,4.046247,38202913
2014-10-21,4.127220,4.186390,4.085800,4.112430,4.040440,43994834
